OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220527-1-NAKED	24	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-974.67315	-499.72680	-2529.58724	5.12444	2.85330	13.25124	12.18630	2756.54244	23.34815	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220527-1-NAKED	25	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-1704.35501	-719.01640	-4562.00681	15.92638	6.98363	42.82293	6.94246	4922.77531	22.01681	Unscorable			00000001	1				40-60	
20220527-1-NAKED	26	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-154.40328	295.78488	-930.86014	0.52847	0.72257	1.77850	3.61421	988.85271	19.82203	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				60-100	
20220527-1-NAKED	27	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	92.04300	-864.81044	-3400.04248	1.74652	5.97653	22.89260	7.77363	3509.50964	14.23348	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-1-NAKED	28	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-63.14145	-844.75033	-2335.67777	1.17261	4.05450	10.90335	0.46858	2484.54837	19.81990	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-1-NAKED	29	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-368.77678	-477.81354	-1880.49739	1.65143	2.02725	7.21109	1.57667	1974.98672	17.70378	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220527-1-NAKED	30	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-542.72066	180.06442	-1859.87543	2.19725	1.14603	7.11326	3.92993	1945.79175	17.12647	Sponges > Cup-Likes	Barrels		10000907	1				20-40	
20220527-1-NAKED	31	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-547.15846	232.78274	-1709.49341	2.03187	1.17462	6.02369	7.78175	1809.95522	19.22472	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	32	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-456.58864	-241.35097	-1753.28571	1.80447	1.21214	6.31525	3.79572	1827.76757	16.35949	Sponges > Erect Forms	Laminar		10000913	1				20-40	
20220527-1-NAKED	33	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-457.50650	-197.48614	-1528.60214	1.57637	0.96992	4.82407	5.30116	1607.77408	18.01014	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-1-NAKED	34	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-507.36421	-128.72998	-3116.46224	3.47682	1.70125	19.61002	0.13387	3160.11499	9.50672	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	35	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-205.98703	383.54024	-3595.60193	2.25755	3.28577	25.74608	4.90496	3621.86237	7.00544	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-1-NAKED	36	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-338.90019	-461.06513	-3735.51675	3.08510	3.83354	27.92145	9.88558	3779.08981	8.61652	Unscorable			00000001	1				20-40	
20220527-1-NAKED	37	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-426.55307	-347.94279	-3982.44665	3.87119	3.32341	31.76649	17.04083	4020.31007	7.79742	Unscorable			00000001	1				20-40	
20220527-1-NAKED	38	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-606.26998	895.07522	-4012.74197	5.17355	7.50550	32.33209	16.43287	4155.81773	15.17359	Unscorable			00000001	1				20-40	
20220527-1-NAKED	39	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-520.97155	643.84533	-2563.13855	2.90524	3.57271	13.31119	7.29832	2693.62718	17.99674	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	40	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-661.19987	673.67905	-4053.49508	5.65183	5.87663	33.05246	5.94337	4161.95280	13.19137	Unscorable			00000001	1				10-20	
20220527-1-NAKED	41	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-616.53981	1092.41220	-3002.16934	3.90555	6.76218	18.15986	12.29513	3253.69121	22.77685	Sponges > Erect Forms	Laminar		10000913	1				20-40	
20220527-1-NAKED	42	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-521.77674	843.71859	-1858.59339	2.07324	3.27212	6.97980	5.87440	2106.77038	28.18909	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	43	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-93.83224	-1345.86130	-2987.76855	1.55184	8.04570	17.76201	4.25075	3278.24771	24.18667	Unscorable			00000001	1				40-60	
20220527-1-NAKED	44	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-319.85330	-1073.62868	-2195.10151	1.75009	4.80662	9.69865	7.35268	2464.43814	26.92694	Sponges > Erect Forms	Branching		10000915	1				20-40	
20220527-1-NAKED	45	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-312.36699	-840.73148	-2303.06381	1.81380	4.02284	10.71356	23.15295	2471.53909	21.16956	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-1-NAKED	46	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-583.58927	-650.00023	-1948.65297	2.45395	2.79972	7.75290	5.36237	2135.49178	24.43135	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-1-NAKED	47	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-931.82585	-1883.14167	-3389.28060	6.82080	13.21680	24.32740	17.66283	3987.69920	31.32132	Sponges > Unknown			10000000	1				20-40	
20220527-1-NAKED	48	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-671.90744	-599.77893	-1772.31104	2.68343	2.43589	6.98144	4.30347	1988.03440	26.58883	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20220527-1-NAKED	49	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-762.12340	-784.47953	-1855.98697	3.15724	3.25432	7.64877	3.34272	2154.28128	30.13265	Sponges > Erect Forms	Laminar		10000913	1				Unknown	
20220527-1-NAKED	50	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-524.01049	-85.24061	-3123.45523	3.57846	1.60034	19.70707	2.81175	3168.25275	9.62863	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220527-1-NAKED	51	20220527_BOTTOM_1_0004_0001.mp4	49079	20220527_TOP_1_0004_0001.mp4	50545	73.64663	263	0.56390	-865.85817	1337.43214	-2596.09896	4.48070	6.96973	13.40613	0.25490	3046.00803	31.63452	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220527-1-NAKED	56	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-511.53264	800.21931	-1549.02420	1.72877	2.78728	5.20621	17.94777	1817.00098	31.96118	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				Unknown	
20220527-1-NAKED	57	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-512.99270	-95.29768	-1748.00338	1.97808	0.94192	6.29965	1.69447	1824.21462	16.69398	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20220527-1-NAKED	58	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-469.93050	404.06865	-2329.03716	2.43999	2.15285	11.03730	8.53214	2410.08718	14.65490	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-1-NAKED	59	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-331.79423	685.59653	-2267.64201	1.83540	3.24185	10.39462	0.64064	2392.13927	18.22309	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-1-NAKED	60	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-754.62540	-1212.83006	-2239.98280	3.73426	5.78897	10.84910	11.26366	2656.67823	32.07667	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-1-NAKED	61	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-660.11781	-792.28442	-2651.80200	3.72574	4.42355	14.32399	6.95965	2845.26343	21.16196	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	62	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-933.10982	1580.11702	-2938.62836	5.42726	9.24839	17.10260	3.88576	3464.53466	32.08249	Unscorable			00000001	1				10-20	
20220527-1-NAKED	63	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-1035.33218	-436.10700	-2897.28382	6.21681	2.92119	17.32981	17.73591	3107.46771	21.13920	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20220527-1-NAKED	64	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-930.15086	1085.62721	-4056.69020	7.77019	9.16195	33.25105	26.93610	4301.22104	19.52095	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	65	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-933.69083	533.90793	-3898.23766	7.51307	4.68265	30.82096	10.55147	4043.89578	15.49576	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	66	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-1072.59450	2206.19126	-4126.31502	8.93733	18.30968	34.01160	24.39599	4800.43899	30.85953	Unscorable			00000001	1				10-20	
20220527-1-NAKED	67	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-1109.95229	-2200.64819	-3675.67475	8.20453	16.13995	27.11213	12.54900	4425.54306	33.71692	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-1-NAKED	68	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-921.75987	64.97525	-4720.71307	8.97237	2.40228	44.99125	14.26970	4810.30092	11.08391	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	69	20220527_BOTTOM_1_0005_0001.mp4	27046	20220527_TOP_1_0005_0001.mp4	28512	87.52021	271	0.85391	-228.30873	21.38203	-1030.89174	0.67780	0.50980	2.20200	1.82035	1056.08705	12.55454	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				Unknown	
20220527-1-NAKED	73	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	64.59631	399.89430	-1225.22360	0.62147	1.14022	2.98876	2.38760	1290.44992	18.40841	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-1-NAKED	74	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-166.24092	256.75595	-1052.69295	0.61165	0.75464	2.27189	2.75305	1096.23087	16.29879	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220527-1-NAKED	75	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	14.14552	164.98198	-1682.60093	0.81883	0.96081	5.63775	0.09225	1690.72914	5.23983	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-1-NAKED	76	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-195.49976	234.02508	-1234.91455	0.75899	0.82608	3.11913	3.52461	1272.00701	13.57954	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-1-NAKED	77	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-919.75181	-579.11361	-2349.89469	4.77727	3.11209	12.24931	2.49734	2589.07725	24.54316	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20220527-1-NAKED	78	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-1033.26890	-815.44406	-3733.52815	8.33434	6.47549	29.88616	7.47931	3958.76572	19.09648	Unscorable			00000001	1				20-40	
20220527-1-NAKED	79	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-1070.42805	-1116.73742	-2945.89452	6.88452	7.09092	18.96020	4.14206	3327.34326	27.32390	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	80	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-1006.13428	-2031.92832	-3760.52613	8.13338	15.78591	29.89728	7.86313	4391.19524	30.61350	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	81	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-1189.29983	-2177.69229	-3621.55882	9.19602	16.37145	27.85535	4.06565	4390.04170	33.95243	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	82	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-502.05901	-1086.09227	-2320.61559	2.69054	5.27854	11.42342	5.72664	2610.92251	26.79563	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220527-1-NAKED	83	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-568.37811	2158.53121	-4751.25988	5.76874	21.25797	45.67404	4.27676	5249.45532	25.67664	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				40-60	
20220527-1-NAKED	84	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-999.84441	1590.52900	-5344.09909	10.92074	17.33440	57.26524	34.89727	5664.70356	19.48934	Unscorable			00000001	1				10-20	
20220527-1-NAKED	85	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-424.34671	1340.00022	-5101.15729	4.91280	13.85252	51.55453	13.93823	5291.26416	15.54072	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220527-1-NAKED	86	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-610.01294	-321.81433	-1964.63858	2.58116	1.66044	7.94264	1.90471	2082.18275	19.52499	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220527-1-NAKED	87	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-1154.40790	-1923.00896	-4418.15662	10.92826	17.59818	41.40834	1.39543	4954.86922	26.46183	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-1-NAKED	88	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-847.78752	1513.93660	-8768.37889	15.26154	26.96579	152.28773	25.81618	8938.41240	11.31773	Unscorable			00000001	1				Unknown	
20220527-1-NAKED	89	20220527_BOTTOM_1_0006_0001.mp4	18647	20220527_TOP_1_0006_0001.mp4	20113	105.18480	273	0.43099	-1097.53432	-1591.88727	-3091.95601	7.34447	10.41655	20.64076	19.72412	3646.76276	31.58495	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-1-NAKED	92	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-289.32066	-506.06448	-2079.44145	1.55238	2.39784	8.72346	0.59922	2159.60284	15.99264	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				40-60	
20220527-1-NAKED	93	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-559.39007	-23.67830	-2184.93599	2.65585	1.08520	9.78053	4.56135	2255.53169	14.39393	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220527-1-NAKED	94	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-116.59587	734.90418	-3640.01256	1.93632	5.40199	26.28886	2.26443	3715.28871	11.17604	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				40-60	
20220527-1-NAKED	95	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-373.34140	593.51577	-4612.72143	4.04820	5.61717	42.37332	16.88205	4665.70935	8.32229	Unscorable			00000001	1				10-20	
20220527-1-NAKED	96	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-399.10911	1203.66190	-3918.23246	3.60416	9.37228	30.71025	6.30640	4118.32923	17.57144	Unscorable			00000001	1				10-20	
20220527-1-NAKED	97	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-281.55088	964.07850	-2041.73024	1.48447	3.99188	8.39211	1.45571	2275.38582	25.82647	Sponges > Erect Forms	Laminar		10000913	1				40-60	
20220527-1-NAKED	98	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-331.22480	-1781.89010	-3697.49321	2.99105	13.33080	27.05732	1.16079	4117.80260	26.48866	Unscorable			00000001	1				40-60	
20220527-1-NAKED	99	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-533.87403	-1000.60320	-1770.33238	2.02883	3.66483	6.23951	19.24562	2102.45213	32.98225	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-1-NAKED	100	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-481.74593	501.41198	-1699.35697	1.80301	1.92526	5.91049	0.48933	1836.11198	22.33641	Sponges > Massive Forms	Simple		10000904	1				20-40	
20220527-1-NAKED	101	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-250.54741	768.64131	-1353.19775	0.89987	2.16259	3.66497	1.46588	1576.30188	30.96502	Sponges > Erect Forms	Branching		10000915	1				Unknown	
20220527-1-NAKED	102	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-549.71099	-469.57958	-1736.63221	2.08299	1.86314	6.20192	2.81506	1881.11100	22.52762	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220527-1-NAKED	103	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-442.60164	1203.40125	-2169.88364	2.13827	5.31536	9.42117	15.09037	2520.40985	30.71286	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220527-1-NAKED	104	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-934.27244	-3138.89018	-5427.61301	10.28649	33.67402	58.60985	26.34955	6339.12293	30.97024	Unscorable			00000001	1				20-40	
20220527-1-NAKED	105	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-1017.71327	-2311.94251	-3801.64574	7.80288	17.49376	28.93568	23.67882	4564.35415	33.47225	Unscorable			00000001	1				10-20	
20220527-1-NAKED	106	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-677.86171	1439.27844	-2971.36047	4.25881	9.15214	18.44280	11.61665	3370.46021	28.64563	Sponges > Massive Forms	Simple		10000904	1				10-20	
20220527-1-NAKED	107	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-727.32523	772.35691	-5569.70040	8.64352	9.77189	63.60543	3.66157	5669.84124	11.17613	Unscorable			00000001	1				10-20	
20220527-1-NAKED	108	20220527_BOTTOM_1_0006_0001.mp4	61902	20220527_TOP_1_0006_0001.mp4	63368	117.21210	267	0.24858	-935.15243	-1837.24090	-3019.36367	6.09252	11.51918	19.35141	10.25980	3656.02532	33.85271	Unscorable			00000001	1				10-20	
20220527-2-SQUID	0	20220527_TOP_2_0001_0001.mp4	1004	20220527_BOTTOM_2_0001_0001.mp4	3807	0.27917		-1.00000	88.07555	-190.16101	-521.77647	0.26881	0.33889	0.60992	6.26472	562.28924	21.40269								Sync		
20220527-2-SQUID	6	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	572.37295	-471.80678	-1823.44540	2.31862	2.11532	7.27065	14.82401	1968.54402	21.80265	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-2-SQUID	7	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	291.80515	-1556.07578	-2860.20692	2.11151	8.77437	16.27344	5.02529	3269.14449	29.34135	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220527-2-SQUID	8	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	99.93589	-1797.67912	-2871.41957	1.46041	9.98459	16.12661	3.06590	3389.20164	32.47034	Sponges > Massive Forms	Simple		10000904	1				20-40	
20220527-2-SQUID	9	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	-249.44100	-2683.61041	-6301.95088	4.27400	32.51771	77.64543	48.25356	6854.09152	23.53564	Unscorable			00000001	1				40-60	
20220527-2-SQUID	10	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	330.06220	-1128.52663	-5779.13394	4.66227	12.76862	66.27235	15.56562	5897.53359	11.86749	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220527-2-SQUID	11	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	576.70270	591.49508	-4409.81573	5.48070	5.57155	39.03636	2.00720	4486.52730	10.69322	Sponges > Massive Forms	Simple		10000904	1				10-20	
20220527-2-SQUID	12	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	664.05792	-1003.15459	-3179.40163	4.45706	6.63836	20.40107	22.08339	3399.39506	20.60744	Unscorable			00000001	1				20-40	
20220527-2-SQUID	13	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	786.12661	-493.14520	-3507.67460	5.75006	3.94007	24.92968	30.10415	3628.35615	14.74378	Sponges > Erect Forms	Laminar		10000913	1				20-40	
20220527-2-SQUID	14	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	650.72527	-1365.35359	-2433.72441	3.30786	6.75048	11.87433	36.70733	2865.42289	31.73154	Sponges > Cup-Likes	Barrels		10000907	1				20-40	
20220527-2-SQUID	15	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	447.89636	-1227.64706	-2122.95321	2.10662	5.29171	9.00488	27.92640	2492.92173	31.48120	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				Unknown	
20220527-2-SQUID	16	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	627.35138	-1253.90766	-2710.71167	3.59538	6.96694	14.79687	23.77302	3051.85385	27.22276	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220527-2-SQUID	17	20220527_TOP_2_0001_0001.mp4	14719	20220527_BOTTOM_2_0001_0001.mp4	17522	4.09270	B51	0.24107	807.92190	-1353.48966	-2841.41136	4.73731	7.88020	16.29524	22.32669	3249.35234	28.89752	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
