OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
20220527-1-NAKED	98	0	1661.03148	1696.34328	1670.28751	1665.07463
20220527-1-NAKED	99	0	1762.64533	1909.32836	1812.16894	2065.97015
20220527-1-NAKED	100	0	2401.56663	1856.52239	2509.84050	2088.80597
20220527-1-NAKED	101	0	1980.34942	1644.40299	2114.37041	2014.92537
20220527-1-NAKED	102	0	3232.62015	1925.67164	3308.65582	2115.67164
20220527-1-NAKED	103	0	2030.42812	626.05970	2147.83106	943.98507
20220527-1-NAKED	104	0	3712.40294	818.70149	3738.59391	538.61194
20220527-1-NAKED	105	0	3750.01049	938.20896	3801.04932	692.41791
20220527-1-NAKED	106	0	115.50892	762.01493	379.59077	528.52239
20220527-1-NAKED	107	0	662.90451	663.59701	868.40923	429.85075
20220527-1-NAKED	108	0	1754.87933	860.17910	1890.12382	921.77612
20220527-2-SQUID	0	0	475.46695	947.01493	326.37985	96.71642
20220527-2-SQUID	1	0	768.55194	941.56716	630.70304	1018.55224
20220527-2-SQUID	1	1	730.27282	763.58209	560.62434	784.88060
20220527-2-SQUID	2	0	2525.77650	1002.50746	2386.23820	879.58209
20220527-2-SQUID	2	1	2547.26653	848.70149	2456.75236	725.10448
20220527-2-SQUID	3	0	284.72823	1929.62687	226.31689	1806.49254
20220527-2-SQUID	3	1	285.39979	1739.55224	241.76285	1623.80597
20220527-2-SQUID	4	0	1284.95383	845.41791	1160.39454	889.56716
20220527-2-SQUID	4	1	1410.88982	395.49254	1189.15530	382.05970
20220527-2-SQUID	5	0	961.34627	1019.44776	858.86044	1039.02985
20220527-2-SQUID	5	1	827.67891	642.56716	642.02623	545.65672
20220527-2-SQUID	6	0	668.28332	761.02985	471.24869	809.34328
20220527-2-SQUID	7	0	181.32214	1761.67164	135.65582	1622.44776
20220527-2-SQUID	8	0	42.30850	1668.98507	9.40189	1515.65672
20220527-2-SQUID	9	0	343.12487	1480.86567	314.29171	1489.71642
20220527-2-SQUID	10	0	685.24764	1617.16418	660.01679	1643.83582
20220527-2-SQUID	11	0	3111.47219	1743.47761	3038.30220	1774.46269
20220527-2-SQUID	12	0	2482.30220	843.62687	2387.84680	713.98507
20220527-2-SQUID	13	0	2734.13851	813.40299	2641.02623	767.71642
20220527-2-SQUID	14	0	2168.50262	1012.34328	1995.70829	736.64179
20220527-2-SQUID	15	0	2126.86569	960.62687	1981.63484	629.02985
20220527-2-SQUID	16	0	2286.02623	927.04478	2162.98741	710.35821
20220527-2-SQUID	17	0	2279.31060	996.89552	2135.45331	793.64179
20220527-2-SQUID	18	0	2356.86569	1052.58209	2201.93809	884.98507
20220527-2-SQUID	19	0	326.80168	868.80597	69.84260	937.53731
20220527-2-SQUID	20	0	492.67786	923.20896	330.40923	1014.10448
20220527-2-SQUID	21	0	567.74711	439.68657	336.02833	667.62687
20220527-2-SQUID	22	0	669.15320	502.14925	450.19412	704.56716
20220527-2-SQUID	23	0	1413.78174	2097.58209	1388.58027	1969.92537
20220527-2-SQUID	23	1	1361.39979	1818.85075	1351.35047	1683.20896
20220527-2-SQUID	24	0	3364.10073	1975.29851	3289.26653	1823.32836
20220527-2-SQUID	25	0	3183.45016	1916.86567	3106.60126	1791.08955
20220527-2-SQUID	26	0	3278.81217	1889.32836	3200.62015	1829.37313
20220527-2-SQUID	27	0	2991.41448	2153.95522	2909.39035	1838.89552
20220527-2-SQUID	28	0	948.85100	1028.80597	856.37461	936.77612
20220527-2-SQUID	29	0	1511.91815	1068.26866	1438.77125	871.25373
20220527-2-SQUID	30	0	580.24239	320.35821	339.81112	570.11940
20220527-2-SQUID	31	0	460.79643	2065.29851	398.57083	1753.07463
20220527-2-SQUID	32	0	720.31060	2101.56716	672.57083	1826.49254
20220527-2-SQUID	33	0	1620.62434	1751.53731	1600.53725	1661.28358
20220527-2-SQUID	34	0	3399.31584	1039.82090	3295.63064	921.38806
20220527-2-SQUID	35	0	2925.39454	786.40299	2862.64428	811.19403
20220527-2-SQUID	36	0	2748.77335	885.13433	2630.28332	870.29851
20220527-2-SQUID	37	0	2646.69570	868.34328	2546.33788	835.37313
20220527-2-SQUID	38	0	2189.32634	964.16418	2128.29696	905.88060
20220527-2-SQUID	39	0	2342.49633	813.23881	2258.11438	672.70149
20220527-2-SQUID	40	0	2058.60651	961.10448	1938.42497	759.47761
20220527-2-SQUID	41	0	2191.57608	907.37313	2065.35047	754.10448
20220527-2-SQUID	42	0	2569.37461	943.46269	2447.41448	869.05970
20220527-2-SQUID	43	0	2602.95278	957.56716	2476.29171	887.86567
20220527-2-SQUID	44	0	2539.15425	1027.41791	2392.34627	888.53731
20220527-2-SQUID	45	0	3615.44281	619.00000	3584.37880	825.26866
20220527-2-SQUID	46	0	699.34627	1988.05970	651.45855	1881.05970
20220527-2-SQUID	46	1	653.00839	1892.68657	611.83631	1758.14925
20220527-2-SQUID	47	0	1062.86988	989.31343	958.16369	1002.13433
20220527-2-SQUID	47	1	1078.31584	839.53731	949.43337	834.22388
20220527-2-SQUID	48	0	1140.15950	1036.98507	1072.50787	982.29851
20220527-2-SQUID	49	0	1625.55614	789.79104	1486.33998	770.86567
20220527-2-SQUID	50	0	1780.68730	850.23881	1615.95173	806.46269
20220527-2-SQUID	51	0	2769.06611	1741.34328	2708.70829	1760.85075
20220527-2-SQUID	52	0	3138.57083	2010.89552	3058.45540	1931.58209
20220527-2-SQUID	53	0	3104.32109	1885.29851	3018.16159	1864.41791
20220527-2-SQUID	54	0	2879.99161	799.62687	2794.41133	816.82090
20220527-2-SQUID	55	0	1475.07135	1660.05970	1460.08604	1726.71642
20220527-2-SQUID	56	0	299.85100	2031.04478	229.67471	1828.56716
20220527-2-SQUID	56	1	395.73767	1602.35821	385.16894	1399.22388
20220527-2-SQUID	57	0	614.55299	1948.95522	568.21301	1793.00000
20220527-2-SQUID	57	1	846.91396	1809.25373	820.81637	1686.98507
20220527-2-SQUID	58	0	1068.52991	1938.88060	1039.07450	1811.91045
20220527-2-SQUID	58	1	1091.36306	1870.37313	1069.29486	1744.74627
20220527-2-SQUID	59	0	440.18363	964.95522	226.31689	894.52239
20220527-2-SQUID	60	0	580.97272	1024.22388	423.27282	949.94030
20220527-2-SQUID	61	0	822.88982	2049.17910	782.59601	1814.28358
20220527-2-SQUID	62	0	846.39454	2115.00000	800.05666	1835.77612
20220527-2-SQUID	63	0	1195.86988	1801.76119	1178.84575	1729.89552
20220527-2-SQUID	64	0	1462.48059	1746.68657	1448.81427	1691.61194
20220527-2-SQUID	65	0	1772.51731	1853.19403	1769.47744	1672.31343
20220527-2-SQUID	66	0	1313.80168	766.37313	1171.31060	833.11940
20220527-2-SQUID	67	0	850.33578	514.38806	646.40923	712.23881
20220527-2-SQUID	68	0	2556.35047	854.83582	2462.21196	789.92537
20220527-2-SQUID	69	0	2620.82057	967.67164	2478.32949	917.53731
20220527-2-SQUID	70	0	2887.52046	640.34328	2877.00735	572.19403
20220527-2-SQUID	71	0	2945.74292	1027.49254	2804.30640	990.32836
20220527-2-SQUID	72	0	2447.38510	2015.00000	2318.40923	1934.40299
20220527-2-SQUID	73	0	2595.80063	1931.71642	2491.00105	1852.46269
20220527-2-SQUID	74	0	2538.71773	2060.00000	2423.17314	1955.89552
20220527-2-SQUID	75	0	3074.44806	1821.92537	2998.64953	1812.31343
20220527-2-SQUID	76	0	2808.74711	1909.44776	2716.24239	1869.58209
20220527-2-SQUID	77	0	1898.03568	1925.26866	1882.35992	1770.16418
20220527-2-SQUID	78	0	3269.29696	1879.91045	3197.43966	1779.25373
20220527-2-SQUID	78	1	3295.48793	1742.22388	3220.27282	1616.04478
20220527-2-SQUID	79	0	889.78174	1943.73134	846.94439	1886.05970
20220527-2-SQUID	79	1	897.16894	1757.01493	867.76285	1701.35821
20220527-2-SQUID	80	0	237.06191	2032.38806	156.47429	1869.94030
20220527-2-SQUID	80	1	236.39035	1953.13433	167.89087	1792.70149
20220527-2-SQUID	81	0	2751.22350	1034.91045	2608.93914	922.61194
20220527-2-SQUID	81	1	2663.24869	896.55224	2560.82162	741.52239
20220527-2-SQUID	82	0	2649.81742	1066.47761	2494.33683	914.80597
20220527-2-SQUID	82	1	2580.64638	889.16418	2484.93494	709.95522
20220527-2-SQUID	83	0	961.86988	1890.46269	930.36936	1852.62687
20220527-2-SQUID	84	0	1520.00210	1948.44776	1499.62015	1796.14925
20220527-2-SQUID	85	0	1253.18363	1777.88060	1234.40923	1774.16418
20220527-2-SQUID	86	0	1742.99265	1846.79104	1721.67891	1808.04478
20220527-2-SQUID	87	0	3460.68835	1578.14925	3381.67891	1544.62687
20220527-2-SQUID	88	0	2535.12487	1980.00000	2419.96327	1810.46269
20220527-2-SQUID	89	0	2820.91920	985.94030	2690.95803	883.86567
20220527-2-SQUID	90	0	2844.30745	508.68657	2832.54145	565.88060
20220527-2-SQUID	91	0	3561.97272	533.68657	3533.31060	721.52239
20220527-2-SQUID	92	0	874.91920	1059.70149	770.47324	926.00000
20220527-2-SQUID	93	0	1045.66946	727.11940	887.20776	874.49254
20220527-2-SQUID	94	0	2811.92970	2128.43284	2713.32634	2040.44776
20220527-2-SQUID	94	1	2802.52781	1970.59701	2712.65477	1877.23881
20220527-2-SQUID	95	0	2010.88982	688.91045	1973.89927	434.85075
20220527-2-SQUID	96	0	3182.51731	836.16418	3108.52571	740.20896
20220527-2-SQUID	97	0	2260.60021	983.79104	2123.57083	752.23881
20220527-2-SQUID	98	0	2740.97796	1885.50746	2672.21406	1850.46269
20220527-2-SQUID	99	0	2717.90451	1967.23881	2622.22350	1935.04478
20220527-2-SQUID	100	0	2705.14481	2103.58209	2601.40504	2010.94030
20220527-2-SQUID	101	0	2616.49843	2051.19403	2515.44491	1958.55224
20220527-2-SQUID	102	0	3135.15425	704.11940	3074.94858	722.55224
20220527-2-SQUID	103	0	2846.81637	2098.88060	2755.10493	1995.20896
20220527-2-SQUID	103	1	2843.45855	1942.38806	2756.44806	1843.41791
20220527-2-SQUID	104	0	3273.32109	2070.00000	3204.94334	2002.16418
20220527-2-SQUID	104	1	3278.69360	1925.59701	3203.60021	1856.41791
20220527-2-SQUID	105	0	1594.52256	883.49254	1456.72823	867.02985
20220527-2-SQUID	105	1	1615.34103	689.38806	1460.08604	688.37313
20220527-2-SQUID	106	0	1182.23820	945.49254	1077.44386	944.73134
20220527-2-SQUID	106	1	1225.88982	680.19403	1063.95488	633.80597
20220527-2-SQUID	107	0	1275.96327	970.53731	1173.88458	945.46269
20220527-2-SQUID	107	1	1331.70304	831.50746	1212.83526	802.40299
20220527-2-SQUID	108	0	474.22875	926.68657	276.01259	1032.16418
20220527-2-SQUID	108	1	583.78174	568.68657	370.25289	602.22388
20220527-2-SQUID	109	0	2517.07555	977.56716	2399.29171	722.13433
20220527-2-SQUID	110	0	2682.05142	571.35821	2663.77125	455.83582
20220527-2-SQUID	111	0	2789.82581	958.11940	2662.95383	861.29851
20220527-2-SQUID	112	0	3518.35467	1008.62687	3418.23715	866.82090
20220527-2-SQUID	113	0	2681.46905	915.68657	2581.46380	702.74627
20220527-2-SQUID	114	0	2628.70514	2036.41791	2525.51836	1917.53731
20220527-2-SQUID	115	0	2725.06086	1950.88060	2629.32004	1852.74627
20220527-2-SQUID	116	0	2310.32634	1915.52239	2186.26233	1712.34328
20220527-2-SQUID	117	0	2087.51207	1820.23881	1956.99370	1735.88060
20220527-2-SQUID	118	0	3174.39979	1854.53731	3102.25289	1779.14925
20220527-2-SQUID	119	0	2986.10073	1990.74627	2903.78594	1859.71642
20220527-2-SQUID	120	0	3118.77754	2022.31343	3042.27702	1938.02985
20220527-2-SQUID	121	0	3348.77335	1932.31343	3279.22350	1833.56716
20220527-2-SQUID	122	0	3593.89402	2013.58209	3529.04512	1807.37313
20220527-2-SQUID	123	0	1438.07555	852.83582	1313.86044	743.07463
20220527-2-SQUID	124	0	901.69360	551.02985	720.19832	694.89552
20220527-2-SQUID	125	0	192.06716	304.19403	98.04827	665.49254
20220527-2-SQUID	126	0	700.54669	856.53731	537.50262	748.70149
20220527-2-SQUID	127	0	2632.90871	1029.44776	2491.70829	777.49254
20220527-2-SQUID	128	0	1521.83841	884.13433	1398.04092	816.29851
