"id","campaignid","sample","latitude","longitude","date","time","location","status","site","depth","observer","successful","successful.count","successful.length","marine.region","state","custodian","management.and.monitoring.areas"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS19","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS19","-32.0580333","115.3849333",2010-04-20,"14:20:00","Rottnest","Fished","South","76.5","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS20","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS20","-32.0601167","115.38995",2010-04-20,"14:16:00","Rottnest","Fished","South","64.7","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS21","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS21","-32.0564167","115.3988167",2010-04-20,"14:12:00","Rottnest","Fished","South","57.9","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS22","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS22","-32.0437167","115.40375",2010-04-20,"12:41:00","Rottnest","Fished","South","55.5","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS23","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS23","-32.0356167","115.4121667",2010-04-20,"10:38:00","Rottnest","Fished","South","49.7","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS24","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS24","-32.0459833","115.4043333",2010-04-20,"12:56:00","Rottnest","Fished","South","54.8","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS25","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS25","-32.0564667","115.4099333",2010-04-20,"12:18:00","Rottnest","Fished","South","51.2","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS26","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS26","-32.0485167","115.3974667",2010-04-20,"14:04:00","Rottnest","Fished","South","60.3","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS27","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS27","-32.0554167","115.4045",2010-04-20,"13:27:00","Rottnest","Fished","South","54.3","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS28","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS28","-32.0530167","115.4047667",2010-04-20,"12:22:00","Rottnest","Fished","South","55.7","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS29","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS29","-32.0468833","115.4099333",2010-04-20,"12:25:00","Rottnest","Fished","South","51.6","Ant","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS31","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS31","-32.04045","115.40845",2010-04-20,"12:38:00","Rottnest","Fished","South","52.2","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS33","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS33","-32.0402667","115.4200167",2010-04-20,"10:41:00","Rottnest","Fished","South","42.6","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS34","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS34","-32.0181667","115.41485",2010-04-20,"8:58:00","Rottnest","Fished","South","47.7","Ant","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS35","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS35","-32.0586667","115.4243333",2010-04-20,"11:07:00","Rottnest","Fished","South","45.6","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS36","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS36","-32.0431","115.4152333",2010-04-20,"12:33:00","Rottnest","Fished","South","44.8","Ant","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS37","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS37","-32.0469667","115.4163167",2010-04-20,"12:31:00","Rottnest","Fished","South","46.5","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS38","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS38","-32.02265","115.4192167",2010-04-20,"9:07:00","Rottnest","Fished","South","44.4","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS39","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS39","-32.0190667","115.4215833",2010-04-20,"8:56:00","Rottnest","Fished","South","45.7","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS40","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS40","-32.0571667","115.4214167",2010-04-20,"11:10:00","Rottnest","Fished","South","46.3","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS41","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS41","-32.01945","115.4082",2010-04-20,"9:02:00","Rottnest","Fished","South","50.3","Ant","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS42","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS42","-32.0481333","115.4129167",2010-04-20,"12:28:00","Rottnest","Fished","South","48.5","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS43","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS43","-32.0293833","115.4206333",2010-04-20,"9:12:00","Rottnest","Fished","South","41","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS44","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS44","-32.0407333","115.4115833",2010-04-20,"12:36:00","Rottnest","Fished","South","48","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS45","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS45","-32.0360667","115.4209",2010-04-20,"9:22:00","Rottnest","Fished","South","43.5","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS46","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS46","-32.0240833","115.4166167",2010-04-20,"9:10:00","Rottnest","Fished","South","45.5","Ant","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS47","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS47","-32.05255","115.4278667",2010-04-20,"11:01:00","Rottnest","Fished","South","37.8","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS51","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS51","-32.0197167","115.42485",2010-04-20,"8:52:00","Rottnest","Fished","South","39.5","Laura","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS53","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS53","-32.0391667","115.4283",2010-04-20,"10:45:00","Rottnest","Fished","South","34.1","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS54","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS54","-32.0476667","115.4266333",2010-04-20,"10:56:00","Rottnest","Fished","South","35.6","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS55","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS55","-32.04575","115.4335667",2010-04-20,"10:53:00","Rottnest","Fished","South","33.4","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS56","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS56","-32.0298333","115.42445",2010-04-20,"9:15:00","Rottnest","Fished","South","36.7","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS61","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS61","-32.0267833","115.4759333",2010-04-20,"6:54:00","Rottnest","Fished","South","26.7","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS62","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS62","-32.0421667","115.4361667",2010-04-20,"10:51:00","Rottnest","Fished","South","30.4","Ant","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS66","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS66","-32.0346","115.4751167",2010-04-20,"6:58:00","Rottnest","Fished","South","26.5","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS72","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS72","-32.0335833","115.43165",2010-04-20,"7:23:00","Rottnest","Fished","South","29.3","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS75","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS75","-32.0215833","115.4374333",2010-04-20,"8:47:00","Rottnest","Fished","South","24.3","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS76","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS76","-32.0266167","115.4350667",2010-04-20,"7:44:00","Rottnest","Fished","South","29.1","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS80","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS80","-32.0305667","115.4546",2010-04-20,"7:10:00","Rottnest","Fished","South","14","Ant","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS81","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS81","-32.0331833","115.4575167",2010-04-20,"7:06:00","Rottnest","Fished","South","19.7","Jordan","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_Rottnest.WAMSI_stereoBRUVs.10_RS84","2010-04_Rottnest.WAMSI_stereoBRUVs","10_RS84","-32.03135","115.4495667",2010-04-20,"0:00:00","Rottnest","Fished","South","19.7","Ant","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0004","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0004","-31.4631666666667","115.360933333333",2010-04-23,"16:49:00","1","Fished","1","40.2","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0005","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0005","-31.4600833333333","115.357533333333",2010-04-23,"16:42:00","1","Fished","1","38.4","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0006","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0006","-31.4587833333333","115.363416666667",2010-04-23,"16:46:00","1","Fished","1","38.4","Derek","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0007","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0007","-31.4457166666667","115.325883333333",2010-04-23,"16:30:00","1","Fished","1","40.2","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0009","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0009","-31.4411666666667","115.33325",2010-04-23,"16:27:00","1","Fished","1","40","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0010","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0010","-31.4332666666667","115.3663",2010-04-23,"16:35:00","1","Fished","1","36.6","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0011","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0011","-31.4394333333333","115.385966666667",2010-04-23,"16:38:00","1","Fished","2","34.7","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0012","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0012","-31.442","115.298648333333",2010-04-23,"15:56:00","1","Fished","2","40.2","Ant","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0013","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0013","-31.429315","115.299116666667",2010-04-23,"15:53:00","1","Fished","2","40.2","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0015","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0015","-31.4185166666667","115.29765",2010-04-23,"15:45:00","1","Fished","2","42.1","Ant","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0019","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0019","-31.4058333333333","115.2929",2010-04-23,"14:20:00","1","Fished","2","40.2","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0020","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0020","-31.3966333333333","115.292616666667",2010-04-23,"14:18:00","1","Fished","2","40.2","Ant","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0021","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0021","-31.3900833333333","115.287516666667",2010-04-23,"14:13:00","1","Fished","2","40.2","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0023","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0023","-31.3305","115.279733333333",2010-04-23,"13:43:00","1","Fished","3","38.4","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0024","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0024","-31.3386833333333","115.28195",2010-04-23,"13:46:00","1","Fished","3","38.4","Ant","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0025","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0025","-31.3458","115.296666666667",2010-04-23,"13:50:00","1","Fished","3","38.4","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0026","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0026","-31.3526166666667","115.285116666667",2010-04-23,"13:53:00","1","Fished","3","38.4","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0027","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0027","-31.35605","115.285033333333",2010-04-23,"13:56:00","1","Fished","3","38.4",NA,"Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0028","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0028","-31.35935","115.287383333333",2010-04-23,"13:58:00","1","Fished","3","38.4","Ant","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0029","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0029","-31.3639666666667","115.290266666667",2010-04-23,"14:02:00","1","Fished","3","36.6",NA,"Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0030","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0030","-31.3701","115.287433333333",2010-04-23,"14:05:00","1","Fished","3","38.4","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0031","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0031","-31.375215","115.287266666667",2010-04-23,"14:09:00","1","Fished","3","40.2","Ant","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0032","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0032","-31.42325","115.109616666667",2010-04-24,"08:32:00","1","Fished","4","53","Ant","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0033","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0033","-31.4294","115.1076",2010-04-24,"08:36:00","1","Fished","4","56.7","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0034","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0034","-31.44","115.108033333333",2010-04-24,"08:39:00","1","Fished","4","56.7","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0036","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0036","-31.4419666666667","115.108716666667",2010-04-24,"08:45:00","1","Fished","4","58.5","Ant","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0037","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0037","-31.45295","115.111483333333",2010-04-24,"08:50:00","1","Fished","4","58.5","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0038","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0038","-31.4579833333333","115.111733333333",2010-04-24,"08:53:00","1","Fished","4","71.3","Derek","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0039","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0039","-31.46035","115.107266666667",2010-04-24,"08:56:00","1","Fished","4","86","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0040","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0040","-31.46315","115.10795",2010-04-24,"08:59:00","1","Fished","4","86","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0043","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0043","-31.4816333333333","115.133216666667",2010-04-24,"09:08:00","1","Fished","5","51.2","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0044","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0044","-31.4855833333333","115.13605",2010-04-24,"09:13:00","1","Fished","5","51.2","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0045","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0045","-31.4910333333333","115.140581666667",2010-04-24,"09:16:00","1","Fished","5","54.9","Derek","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0047","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0047","-31.5163333333333","115.155116666667",2010-04-24,"10:25:00","1","Fished","5","53","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0048","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0048","-31.50785","115.162533333333",2010-04-24,"10:28:00","1","Fished","5","53","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0049","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0049","-31.5127666666667","115.182666666667",2010-04-24,"10:33:00","1","Fished","5","52.1","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0050","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0050","-31.52135","115.181581666667",2010-04-24,"10:36:00","1","Fished","5","50","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0051","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0051","-31.5323666666667","115.192333333333",2010-04-24,"10:51:00","1","Fished","5","49.4","Ant","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0052","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0052","-31.5498833333333","115.198616666667",2010-04-24,"10:53:00","1","Fished","5","47.5","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0054","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0054","-31.5437","115.2149",2010-04-24,"10:58:00","1","Fished","6","34.7","Derek","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0055","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0055","-31.5373","115.225416666667",2010-04-24,"11:00:00","1","Fished","6","35","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0058","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0058","-31.5418333333333","115.262833333333",2010-04-24,"11:09:00","1","Fished","6","42.1","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0059","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0059","-31.5406","115.252316666667",2010-04-24,"11:15:00","1","Fished","6","43.9","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0060","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0060","-31.5446333333333","115.253716666667",2010-04-24,"11:22:00","1","Fished","6","42.1","Derek","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0063","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0063","-31.5795333333333","115.290233333333",2010-04-24,"12:57:00","1","Fished","6","40.2",NA,"Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0065","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0065","-31.5746333333333","115.297816666667",2010-04-24,"13:02:00","1","Fished","1","40.2","Bryce","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0066","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0066","-31.5727166666667","115.307",2010-04-24,"13:06:00","1","Fished","1","38.4","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0067","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0067","-31.4916666666667","115.510966666667",2010-04-23,"07:03:00","1","Fished","7","17.4","Derek","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
"2010-04_TwoRocks.WAMSI_stereoBRUVs.10ME-TR0068","2010-04_TwoRocks.WAMSI_stereoBRUVs","10ME-TR0068","-31.481565","115.509483333333",2010-04-23,"07:05:00","1","Fished","7","16.5","Jordan","Yes","Yes","Yes","SW","WA","Tim Langlois","TwoRocks.LTM"
