"sample","longitude","latitude","length","number","scientific","community_thermal_index","location","depth","successful_count","successful_length","status","zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",115.1968,-33.6034,143.21146,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",115.1968,-33.6034,178.30516,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",115.1968,-33.6034,265.88211,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",115.1968,-33.6034,148.7166,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",115.1968,-33.6034,255.50271,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",115.1968,-33.6034,162.39098,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",13.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",115.1968,-33.6034,152.34798,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",13.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",115.1968,-33.6034,109.49329,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",13.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",115.1968,-33.6034,178.57755,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",13.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",115.1968,-33.6034,59.73383,1,"Chromis klunzingeri",19.69461,"Geographe Bay",13.6,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26292/?format=feather",115.4806,-33.4627,422.89758,1,"Seriola hippos",20.70145,"Geographe Bay",14.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26292/?format=feather",115.4806,-33.4627,393.50289,1,"Chrysophrys auratus",19.75909,"Geographe Bay",14.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26198/?format=feather",115.2327,-33.3636,596.34062,1,"Choerodon rubescens",21.16713,"Geographe Bay",38.8,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26198/?format=feather",115.2327,-33.3636,390.60119,1,"Chrysophrys auratus",19.75909,"Geographe Bay",38.8,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26198/?format=feather",115.2327,-33.3636,359.9304,1,"Chrysophrys auratus",19.75909,"Geographe Bay",38.8,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26200/?format=feather",115.3618,-33.4605,742.78742,1,"Seriola hippos",20.70145,"Geographe Bay",26,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26200/?format=feather",115.3618,-33.4605,582.47981,1,"Chrysophrys auratus",19.75909,"Geographe Bay",26,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26200/?format=feather",115.3618,-33.4605,368.35694,1,"Chrysophrys auratus",19.75909,"Geographe Bay",26,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26200/?format=feather",115.3618,-33.4605,361.4524,1,"Chrysophrys auratus",19.75909,"Geographe Bay",26,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26200/?format=feather",115.3618,-33.4605,327.82119,1,"Chrysophrys auratus",19.75909,"Geographe Bay",26,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,84.55739,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,76.39871,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,91.30871,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,84.71935,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,93.07821,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,98.80127,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,103.62217,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,94.14485,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,87.87992,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,106.23631,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,78.74122,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,98.47082,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,85.93669,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,99.07657,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,83.82197,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,77.26989,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,74.33038,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,79.50827,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,92.6422,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,97.79838,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,72.8551,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,76.98091,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,75.01217,1,"Parequula melbournensis",17.16455,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,437.14485,1,"Heterodontus portusjacksoni",18.60664,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",115.5756,-33.4273,72.032,1,"Halichoeres brownfieldi",20.85159,"Geographe Bay",4.9,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26184/?format=feather",115.101,-33.4405,395.15196,1,"Bodianus frenchii",20.68325,"Geographe Bay",40.5,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26184/?format=feather",115.101,-33.4405,419.3547,1,"Othos dentex",18.3839,"Geographe Bay",40.5,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26201/?format=feather",115.2221,-33.4339,383.74574,1,"Chrysophrys auratus",19.75909,"Geographe Bay",36,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26201/?format=feather",115.2221,-33.4339,519.77081,1,"Chrysophrys auratus",19.75909,"Geographe Bay",36,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26201/?format=feather",115.2221,-33.4339,423.8859,1,"Chrysophrys auratus",19.75909,"Geographe Bay",36,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26201/?format=feather",115.2221,-33.4339,501.99184,1,"Chrysophrys auratus",19.75909,"Geographe Bay",36,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",115.4117,-33.5779,815.76029,1,"Bathytoshia brevicaudata",17.89293,"Geographe Bay",9.8,TRUE,TRUE,"No-take","Sanctuary Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",115.4117,-33.5779,85.43445,1,"Parequula melbournensis",17.16455,"Geographe Bay",9.8,TRUE,TRUE,"No-take","Sanctuary Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",115.4117,-33.5779,188.05768,1,"Notolabrus parilus",20.24906,"Geographe Bay",9.8,TRUE,TRUE,"No-take","Sanctuary Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",115.4117,-33.5779,306.39913,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",9.8,TRUE,TRUE,"No-take","Sanctuary Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",115.4117,-33.5779,153.11177,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",9.8,TRUE,TRUE,"No-take","Sanctuary Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",115.4117,-33.5779,416.22755,1,"Sphyraena obtusata",22.8712,"Geographe Bay",9.8,TRUE,TRUE,"No-take","Sanctuary Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",115.4117,-33.5779,190.74003,1,"Pelsartia humeralis",20.9217,"Geographe Bay",9.8,TRUE,TRUE,"No-take","Sanctuary Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",115.5742,-33.3873,111.55581,1,"Parequula melbournensis",17.16455,"Geographe Bay",7.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",115.5742,-33.3873,125.41814,1,"Parequula melbournensis",17.16455,"Geographe Bay",7.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",115.5742,-33.3873,350.22959,1,"Coris auricularis",20.79165,"Geographe Bay",7.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",115.5742,-33.3873,296.6096,1,"Coris auricularis",20.79165,"Geographe Bay",7.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",115.5742,-33.3873,229.15235,1,"Notolabrus parilus",20.24906,"Geographe Bay",7.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",115.5742,-33.3873,333.89624,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",7.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",115.5742,-33.3873,301.4055,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",7.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",115.5742,-33.3873,200.4066,1,"Scobinichthys granulatus",18.79196,"Geographe Bay",7.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",115.5742,-33.3873,364.28483,1,"Neosebastes pandus",20.2325,"Geographe Bay",7.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26303/?format=feather",115.3031,-33.5955,95.18894,1,"Parequula melbournensis",17.16455,"Geographe Bay",14.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26303/?format=feather",115.3031,-33.5955,107.91447,1,"Parequula melbournensis",17.16455,"Geographe Bay",14.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26303/?format=feather",115.3031,-33.5955,94.40875,1,"Parequula melbournensis",17.16455,"Geographe Bay",14.7,TRUE,TRUE,"Fished","General Use Zone"
