"campaignid","sample","family","genus","species","code","count"
"2019-08_Ningaloo_stereo-BRUVs","8.12","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Carangidae","Carangoides","caeruleopinnatus","37337021",1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Carangidae","Decapterus","spp",NA,6
"2019-08_Ningaloo_stereo-BRUVs","8.12","Labridae","Bodianus","solatus","37384201",2
"2019-08_Ningaloo_stereo-BRUVs","8.12","Labridae","Choerodon","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Labridae","Choerodon","zamboangae","37384011",3
"2019-08_Ningaloo_stereo-BRUVs","8.12","Lethrinidae","Gymnocranius","euanus","37351022",1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Lethrinidae","Lethrinus","miniatus","37351009",7
"2019-08_Ningaloo_stereo-BRUVs","8.12","Lethrinidae","Lethrinus","olivaceus","37351004",3
"2019-08_Ningaloo_stereo-BRUVs","8.12","Lethrinidae","Lethrinus","ravus","37351031",2
"2019-08_Ningaloo_stereo-BRUVs","8.12","Lutjanidae","Pristipomoides","typus","37346019",2
"2019-08_Ningaloo_stereo-BRUVs","8.12","Mullidae","Parupeneus","chrysopleuron","37355016",1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Mullidae","Parupeneus","spilurus","37355015",1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Pinguipedidae","Parapercis","nebulosa","37390005",2
"2019-08_Ningaloo_stereo-BRUVs","8.12","Pomacanthidae","Chaetodontoplus","personifer","37365008",1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Scaridae","Scarus","ghobban","37386001",1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Serranidae","Epinephelus","areolatus","37311009",1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Serranidae","Epinephelus","rivulatus","37311022",1
"2019-08_Ningaloo_stereo-BRUVs","9.01","Carangidae","Decapterus","spp",NA,10
"2019-08_Ningaloo_stereo-BRUVs","9.01","Carangidae","Seriola","dumerili","37337025",3
"2019-08_Ningaloo_stereo-BRUVs","9.01","Carcharhinidae","Loxodon","macrorhinus","37018005",2
"2019-08_Ningaloo_stereo-BRUVs","9.01","Echeneidae","Echeneis","naucrates","37336001",2
"2019-08_Ningaloo_stereo-BRUVs","9.01","Labridae","Choerodon","zamboangae","37384011",1
"2019-08_Ningaloo_stereo-BRUVs","9.01","Labridae","Unknown","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","9.01","Lethrinidae","Gymnocranius","grandoculis","37351005",3
"2019-08_Ningaloo_stereo-BRUVs","9.01","Lethrinidae","Lethrinus","miniatus","37351009",6
"2019-08_Ningaloo_stereo-BRUVs","9.01","Lutjanidae","Pristipomoides","multidens","37346002",3
"2019-08_Ningaloo_stereo-BRUVs","9.01","Lutjanidae","Pristipomoides","typus","37346019",1
"2019-08_Ningaloo_stereo-BRUVs","9.01","Nemipteridae","Pentapodus","nagasakiensis","37347012",3
"2019-08_Ningaloo_stereo-BRUVs","9.01","Pinguipedidae","Parapercis","nebulosa","37390005",4
"2019-08_Ningaloo_stereo-BRUVs","9.01","Priacanthidae","Priacanthus","hamrur","37326005",1
"2019-08_Ningaloo_stereo-BRUVs","9.02","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","9.02","Lethrinidae","Gymnocranius","grandoculis","37351005",3
"2019-08_Ningaloo_stereo-BRUVs","9.02","Lutjanidae","Pristipomoides","multidens","37346002",12
"2019-08_Ningaloo_stereo-BRUVs","9.02","Nemipteridae","Parascolopsis","inermis","37347041",1
"2019-08_Ningaloo_stereo-BRUVs","9.02","Triakidae","Hemitriakis","falcata","37017009",1
"2019-08_Ningaloo_stereo-BRUVs","9.06","Acanthuridae","Acanthurus","grammoptilus","37437002",1
"2019-08_Ningaloo_stereo-BRUVs","9.06","Carangidae","Carangoides","caeruleopinnatus","37337021",1
"2019-08_Ningaloo_stereo-BRUVs","9.06","Labridae","Bodianus","solatus","37384201",1
"2019-08_Ningaloo_stereo-BRUVs","9.06","Labridae","Choerodon","zamboangae","37384011",1
"2019-08_Ningaloo_stereo-BRUVs","9.06","Lethrinidae","Gymnocranius","grandoculis","37351005",2
"2019-08_Ningaloo_stereo-BRUVs","9.06","Lethrinidae","Lethrinus","miniatus","37351009",8
"2019-08_Ningaloo_stereo-BRUVs","9.06","Lutjanidae","Pristipomoides","multidens","37346002",4
"2019-08_Ningaloo_stereo-BRUVs","9.06","Microdesmidae","Ptereleotris","sp1",NA,2
"2019-08_Ningaloo_stereo-BRUVs","9.06","Muraenidae","Gymnothorax","sp8",NA,1
"2019-08_Ningaloo_stereo-BRUVs","9.06","Muraenidae","Gymnothorax","thyrsoideus","37060010",1
"2019-08_Ningaloo_stereo-BRUVs","9.07","Carangidae","Carangoides","caeruleopinnatus","37337021",1
"2019-08_Ningaloo_stereo-BRUVs","9.07","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","9.07","Labridae","Bodianus","solatus","37384201",1
"2019-08_Ningaloo_stereo-BRUVs","9.07","Lethrinidae","Lethrinus","miniatus","37351009",4
"2019-08_Ningaloo_stereo-BRUVs","9.07","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","9.07","Lutjanidae","Pristipomoides","multidens","37346002",5
"2019-08_Ningaloo_stereo-BRUVs","9.07","Muraenidae","Gymnothorax","thyrsoideus","37060010",1
"2019-08_Ningaloo_stereo-BRUVs","9.07","Triakidae","Hemitriakis","falcata","37017009",2
"2019-08_Ningaloo_stereo-BRUVs","9.07","Triakidae","Hypogaleus","hyugaensis","37017006",1
"2019-08_Ningaloo_stereo-BRUVs","9.08","Ariidae","Netuma","thalassina","37188001",1
"2019-08_Ningaloo_stereo-BRUVs","9.08","Carangidae","Carangoides","caeruleopinnatus","37337021",4
"2019-08_Ningaloo_stereo-BRUVs","9.08","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","9.08","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","9.08","Lutjanidae","Pristipomoides","multidens","37346002",1
"2019-08_Ningaloo_stereo-BRUVs","9.08","Muraenidae","Gymnothorax","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","9.08","Sparidae","Dentex","carpenteri","37353018",19
"2019-08_Ningaloo_stereo-BRUVs","9.08","Triakidae","Hemitriakis","falcata","37017009",1
