campaignid,sample,family,genus,species,caab,count
2020-10_south-west_stereo-BRUVs,IO16,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO164,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO164,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO164,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,IO164,Labridae,Coris,auricularis,37384088,13
2020-10_south-west_stereo-BRUVs,IO164,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO164,Labridae,Ophthalmolepis,lineolatus,37384040,9
2020-10_south-west_stereo-BRUVs,IO164,Labridae,Pseudolabrus,biserialis,37384149,14
2020-10_south-west_stereo-BRUVs,IO164,Scorpididae,Neatypus,obliquus,37361002,13
2020-10_south-west_stereo-BRUVs,IO164,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO165,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,IO165,Labridae,Austrolabrus,maculatus,37384025,3
2020-10_south-west_stereo-BRUVs,IO165,Labridae,Coris,auricularis,37384088,2
2020-10_south-west_stereo-BRUVs,IO165,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO165,Labridae,Ophthalmolepis,lineolatus,37384040,7
2020-10_south-west_stereo-BRUVs,IO165,Labridae,Pseudolabrus,biserialis,37384149,3
2020-10_south-west_stereo-BRUVs,IO165,Mocanthidae,Acanthaluteres,vittiger,37465002,7
2020-10_south-west_stereo-BRUVs,IO165,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO165,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,IO165,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO165,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO165,Serranidae,Caesioperca,sp1,,41
2020-10_south-west_stereo-BRUVs,IO165,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO17,Gerreidae,Parequula,melbournensis,37349001,1
2020-10_south-west_stereo-BRUVs,IO17,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO17,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO17,Labridae,Coris,auricularis,37384088,37
2020-10_south-west_stereo-BRUVs,IO17,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO17,Labridae,Ophthalmolepis,lineolatus,37384040,7
2020-10_south-west_stereo-BRUVs,IO17,Labridae,Pseudolabrus,biserialis,37384149,1
2020-10_south-west_stereo-BRUVs,IO17,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO17,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO180,Mocanthidae,Nelusetta,ayraud,37465006,3
2020-10_south-west_stereo-BRUVs,IO180,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO180,Triglidae,Pterygotrigla,polyommata,37288006,1
2020-10_south-west_stereo-BRUVs,IO184,Carangidae,Pseudocaranx,spp,,5
2020-10_south-west_stereo-BRUVs,IO184,Heterodontidae,Heterodontus,portusjacksoni,37007001,3
2020-10_south-west_stereo-BRUVs,IO184,Labridae,Austrolabrus,maculatus,37384025,3
2020-10_south-west_stereo-BRUVs,IO184,Labridae,Coris,auricularis,37384088,7
2020-10_south-west_stereo-BRUVs,IO184,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO184,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,IO184,Labridae,Pseudolabrus,biserialis,37384149,4
2020-10_south-west_stereo-BRUVs,IO184,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO184,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO184,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO184,Pomacentridae,Chromis,klunzingeri,37372044,3
2020-10_south-west_stereo-BRUVs,IO184,Scorpididae,Neatypus,obliquus,37361002,14
2020-10_south-west_stereo-BRUVs,IO184,Serranidae,Caesioperca,sp1,,19
2020-10_south-west_stereo-BRUVs,IO189,Callanthiidae,Callanthias,australis,37311055,6
2020-10_south-west_stereo-BRUVs,IO189,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO189,Mocanthidae,Nelusetta,ayraud,37465006,6
2020-10_south-west_stereo-BRUVs,IO189,Oplegthidae,Oplegthus,woodwardi,37369002,5
2020-10_south-west_stereo-BRUVs,IO189,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO189,Unknown,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,IO191,Aulopidae,Latropiscis,purpurissatus,37117001,1
2020-10_south-west_stereo-BRUVs,IO191,Mocanthidae,Nelusetta,ayraud,37465006,3
2020-10_south-west_stereo-BRUVs,IO191,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO191,Scyliorhinidae,Asymbolus,occiduus,37015026,1
2020-10_south-west_stereo-BRUVs,IO192,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO192,Mocanthidae,Nelusetta,ayraud,37465006,5
2020-10_south-west_stereo-BRUVs,IO192,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO194,Callanthiidae,Callanthias,australis,37311055,14
2020-10_south-west_stereo-BRUVs,IO194,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO194,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO194,Mocanthidae,Nelusetta,ayraud,37465006,3
2020-10_south-west_stereo-BRUVs,IO194,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO194,Oplegthidae,Oplegthus,woodwardi,37369002,3
2020-10_south-west_stereo-BRUVs,IO194,Scyliorhinidae,Asymbolus,occiduus,37015026,1
2020-10_south-west_stereo-BRUVs,IO195,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO195,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,IO195,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO195,Labridae,Coris,auricularis,37384088,39
2020-10_south-west_stereo-BRUVs,IO195,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO195,Labridae,Ophthalmolepis,lineolatus,37384040,9
2020-10_south-west_stereo-BRUVs,IO195,Labridae,Pseudolabrus,biserialis,37384149,9
2020-10_south-west_stereo-BRUVs,IO195,Mocanthidae,Nelusetta,ayraud,37465006,4
2020-10_south-west_stereo-BRUVs,IO195,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO195,Pomacentridae,Chromis,klunzingeri,37372044,7
2020-10_south-west_stereo-BRUVs,IO195,Serranidae,Caesioperca,sp1,,2
2020-10_south-west_stereo-BRUVs,IO199,Heterodontidae,Heterodontus,portusjacksoni,37007001,4
2020-10_south-west_stereo-BRUVs,IO199,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO199,Labridae,Coris,auricularis,37384088,4
2020-10_south-west_stereo-BRUVs,IO199,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO199,Labridae,Ophthalmolepis,lineolatus,37384040,6
2020-10_south-west_stereo-BRUVs,IO199,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,IO199,Mocanthidae,Nelusetta,ayraud,37465006,1
2020-10_south-west_stereo-BRUVs,IO199,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO199,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO199,Scorpididae,Neatypus,obliquus,37361002,1
2020-10_south-west_stereo-BRUVs,IO199,Serranidae,Caesioperca,sp1,,2
2020-10_south-west_stereo-BRUVs,IO199,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO201,Heterodontidae,Heterodontus,portusjacksoni,37007001,4
2020-10_south-west_stereo-BRUVs,IO201,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,IO201,Labridae,Ophthalmolepis,lineolatus,37384040,2
2020-10_south-west_stereo-BRUVs,IO201,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO201,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO201,Pinguipedidae,Parapercis,ramsayi,37390002,1
2020-10_south-west_stereo-BRUVs,IO201,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO201,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,IO201,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO204,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO204,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO204,Labridae,Coris,auricularis,37384088,9
2020-10_south-west_stereo-BRUVs,IO204,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO204,Labridae,Suezichthys,bifurcatus,37384160,5
2020-10_south-west_stereo-BRUVs,IO204,Mocanthidae,Acanthaluteres,vittiger,37465002,1
2020-10_south-west_stereo-BRUVs,IO204,Mocanthidae,Meuschenia,scaber,37465005,1
2020-10_south-west_stereo-BRUVs,IO204,Mocanthidae,Nelusetta,ayraud,37465006,3
2020-10_south-west_stereo-BRUVs,IO204,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,IO204,Mullidae,Parupeneus,chrysopleuron,37355016,2
2020-10_south-west_stereo-BRUVs,IO204,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO204,Pinguipedidae,Parapercis,ramsayi,37390002,1
2020-10_south-west_stereo-BRUVs,IO204,Serranidae,Caesioperca,sp1,,4
2020-10_south-west_stereo-BRUVs,IO204,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,IO206,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO206,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO206,Labridae,Coris,auricularis,37384088,10
2020-10_south-west_stereo-BRUVs,IO206,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO206,Labridae,Ophthalmolepis,lineolatus,37384040,3
2020-10_south-west_stereo-BRUVs,IO206,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO206,Mocanthidae,Meuschenia,freycineti,37465036,1
2020-10_south-west_stereo-BRUVs,IO206,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO206,Pinguipedidae,Parapercis,ramsayi,37390002,1
2020-10_south-west_stereo-BRUVs,IO207,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO207,Labridae,Coris,auricularis,37384088,16
2020-10_south-west_stereo-BRUVs,IO207,Labridae,Eupetrichthys,angustipes,37384105,2
2020-10_south-west_stereo-BRUVs,IO207,Labridae,Suezichthys,bifurcatus,37384160,3
2020-10_south-west_stereo-BRUVs,IO207,Mocanthidae,Meuschenia,scaber,37465005,2
2020-10_south-west_stereo-BRUVs,IO207,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO207,Pomacentridae,Chromis,klunzingeri,37372044,2
2020-10_south-west_stereo-BRUVs,IO207,Pomacentridae,Chromis,westaustralis,37372055,1
2020-10_south-west_stereo-BRUVs,IO207,Scorpididae,Neatypus,obliquus,37361002,2
2020-10_south-west_stereo-BRUVs,IO207,Serranidae,Caesioperca,sp1,,77
2020-10_south-west_stereo-BRUVs,IO207,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,IO210,Carcharhinidae,Carcharhinus,brevipin,37018023,1
2020-10_south-west_stereo-BRUVs,IO210,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO210,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO210,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,IO210,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO210,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,IO210,Labridae,Pseudolabrus,biserialis,37384149,9
2020-10_south-west_stereo-BRUVs,IO210,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO210,Mocanthidae,Nelusetta,ayraud,37465006,1
2020-10_south-west_stereo-BRUVs,IO210,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO210,Odacidae,Olisthops,cyanomelas,37385001,1
2020-10_south-west_stereo-BRUVs,IO210,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,IO210,Pomacentridae,Chromis,klunzingeri,37372044,1
2020-10_south-west_stereo-BRUVs,IO210,Scorpididae,Neatypus,obliquus,37361002,2
2020-10_south-west_stereo-BRUVs,IO211,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO211,Gerreidae,Parequula,melbournensis,37349001,3
2020-10_south-west_stereo-BRUVs,IO211,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO211,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,IO211,Labridae,Ophthalmolepis,lineolatus,37384040,7
2020-10_south-west_stereo-BRUVs,IO211,Labridae,Pseudolabrus,biserialis,37384149,15
2020-10_south-west_stereo-BRUVs,IO211,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO211,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,IO211,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO211,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,IO211,Pomacentridae,Chromis,klunzingeri,37372044,48
2020-10_south-west_stereo-BRUVs,IO211,Scorpididae,Neatypus,obliquus,37361002,7
2020-10_south-west_stereo-BRUVs,IO211,Serranidae,Caesioperca,sp1,,20
2020-10_south-west_stereo-BRUVs,IO215,Gerreidae,Parequula,melbournensis,37349001,3
2020-10_south-west_stereo-BRUVs,IO215,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,IO215,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO215,Platycephalidae,Platycephalus,spp,,8
2020-10_south-west_stereo-BRUVs,IO215,Sphyrnidae,Sphyr,zygae,37019004,1
2020-10_south-west_stereo-BRUVs,IO216,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,IO216,Labridae,Austrolabrus,maculatus,37384025,4
2020-10_south-west_stereo-BRUVs,IO216,Labridae,Coris,auricularis,37384088,12
2020-10_south-west_stereo-BRUVs,IO216,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO216,Labridae,Ophthalmolepis,lineolatus,37384040,3
2020-10_south-west_stereo-BRUVs,IO216,Mocanthidae,Meuschenia,scaber,37465005,1
2020-10_south-west_stereo-BRUVs,IO216,Mocanthidae,Meuschenia,venusta,37465060,1
2020-10_south-west_stereo-BRUVs,IO216,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,IO216,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO216,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO216,Platycephalidae,Platycephalus,spp,,1
2020-10_south-west_stereo-BRUVs,IO216,Serranidae,Caesioperca,sp1,,30
2020-10_south-west_stereo-BRUVs,IO216,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO217,Berycidae,Centroberyx,gerrardi,37258004,1
2020-10_south-west_stereo-BRUVs,IO217,Carangidae,Unknown,sp10,,2
2020-10_south-west_stereo-BRUVs,IO217,Glaucosomatidae,Glaucosoma,hebraicum,37320004,1
2020-10_south-west_stereo-BRUVs,IO217,Labridae,Coris,auricularis,37384088,10
2020-10_south-west_stereo-BRUVs,IO217,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO217,Neosebastidae,Neosebastes,bougainvillii,37287004,1
2020-10_south-west_stereo-BRUVs,IO217,Pinguipedidae,Parapercis,haackei,37390004,1
2020-10_south-west_stereo-BRUVs,IO217,Scorpididae,Neatypus,obliquus,37361002,10
2020-10_south-west_stereo-BRUVs,IO217,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO217,Sparidae,Chrysophrys,auratus,37353001,3
2020-10_south-west_stereo-BRUVs,IO217,Tetraodontidae,Omegophora,armilla,37467002,1
2020-10_south-west_stereo-BRUVs,IO217,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO217,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO218,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO218,Platycephalidae,Platycephalus,spp,,2
2020-10_south-west_stereo-BRUVs,IO218,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO220,Heterodontidae,Heterodontus,portusjacksoni,37007001,4
2020-10_south-west_stereo-BRUVs,IO220,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO220,Labridae,Coris,auricularis,37384088,2
2020-10_south-west_stereo-BRUVs,IO220,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO220,Labridae,Ophthalmolepis,lineolatus,37384040,10
2020-10_south-west_stereo-BRUVs,IO220,Labridae,Pictilabrus,laticlavius,37384020,1
2020-10_south-west_stereo-BRUVs,IO220,Labridae,Pseudolabrus,biserialis,37384149,4
2020-10_south-west_stereo-BRUVs,IO220,Mocanthidae,Acanthaluteres,vittiger,37465002,2
2020-10_south-west_stereo-BRUVs,IO220,Mocanthidae,Meuschenia,galii,37465040,2
2020-10_south-west_stereo-BRUVs,IO220,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,IO220,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO220,Neosebastidae,Neosebastes,bougainvillii,37287004,1
2020-10_south-west_stereo-BRUVs,IO220,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,IO220,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO222,Heterodontidae,Heterodontus,portusjacksoni,37007001,3
2020-10_south-west_stereo-BRUVs,IO222,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO222,Labridae,Coris,auricularis,37384088,3
2020-10_south-west_stereo-BRUVs,IO222,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO222,Labridae,Ophthalmolepis,lineolatus,37384040,3
2020-10_south-west_stereo-BRUVs,IO222,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO222,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,IO222,Scorpididae,Neatypus,obliquus,37361002,4
2020-10_south-west_stereo-BRUVs,IO222,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,IO222,Urolophidae,Trygonoptera,ovalis,37038016,2
2020-10_south-west_stereo-BRUVs,IO223,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO223,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,IO223,Labridae,Coris,auricularis,37384088,14
2020-10_south-west_stereo-BRUVs,IO223,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO223,Labridae,Ophthalmolepis,lineolatus,37384040,1
2020-10_south-west_stereo-BRUVs,IO223,Labridae,Pseudolabrus,biserialis,37384149,3
2020-10_south-west_stereo-BRUVs,IO223,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO223,Mocanthidae,Meuschenia,scaber,37465005,1
2020-10_south-west_stereo-BRUVs,IO223,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO223,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO223,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO223,Serranidae,Caesioperca,sp1,,1
2020-10_south-west_stereo-BRUVs,IO224,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,IO224,Labridae,Austrolabrus,maculatus,37384025,3
2020-10_south-west_stereo-BRUVs,IO224,Labridae,Coris,auricularis,37384088,12
2020-10_south-west_stereo-BRUVs,IO224,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO224,Labridae,Ophthalmolepis,lineolatus,37384040,1
2020-10_south-west_stereo-BRUVs,IO224,Labridae,Pseudolabrus,biserialis,37384149,1
2020-10_south-west_stereo-BRUVs,IO224,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO224,Sparidae,Chrysophrys,auratus,37353001,2
2020-10_south-west_stereo-BRUVs,IO224,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO225,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO225,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,IO225,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO225,Labridae,Coris,auricularis,37384088,20
2020-10_south-west_stereo-BRUVs,IO225,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO225,Labridae,Ophthalmolepis,lineolatus,37384040,1
2020-10_south-west_stereo-BRUVs,IO225,Labridae,Pseudolabrus,biserialis,37384149,3
2020-10_south-west_stereo-BRUVs,IO225,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO225,Oplegthidae,Oplegthus,woodwardi,37369002,3
2020-10_south-west_stereo-BRUVs,IO225,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO226,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO226,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO226,Labridae,Coris,auricularis,37384088,12
2020-10_south-west_stereo-BRUVs,IO226,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO226,Labridae,Ophthalmolepis,lineolatus,37384040,10
2020-10_south-west_stereo-BRUVs,IO226,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,IO226,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO226,Pomacentridae,Chromis,klunzingeri,37372044,12
2020-10_south-west_stereo-BRUVs,IO226,Serranidae,Caesioperca,sp1,,14
2020-10_south-west_stereo-BRUVs,IO227,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO227,Labridae,Coris,auricularis,37384088,27
2020-10_south-west_stereo-BRUVs,IO227,Labridae,Ophthalmolepis,lineolatus,37384040,4
2020-10_south-west_stereo-BRUVs,IO227,Labridae,Pseudolabrus,biserialis,37384149,2
2020-10_south-west_stereo-BRUVs,IO227,Mocanthidae,Nelusetta,ayraud,37465006,2
2020-10_south-west_stereo-BRUVs,IO227,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO227,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO227,Scorpididae,Neatypus,obliquus,37361002,24
2020-10_south-west_stereo-BRUVs,IO227,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO227,Sphyraenidae,Sphyrae,novaehollandiae,37382002,1
2020-10_south-west_stereo-BRUVs,IO227,Triakidae,Mustelus,antarcticus,37017001,1
2020-10_south-west_stereo-BRUVs,IO227,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO228,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO228,Diodontidae,Diodon,nicthemerus,37469001,1
2020-10_south-west_stereo-BRUVs,IO228,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,IO228,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO228,Labridae,Coris,auricularis,37384088,11
2020-10_south-west_stereo-BRUVs,IO228,Labridae,Ophthalmolepis,lineolatus,37384040,1
2020-10_south-west_stereo-BRUVs,IO228,Labridae,Pseudolabrus,biserialis,37384149,3
2020-10_south-west_stereo-BRUVs,IO228,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO228,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO228,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO228,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO228,Pinguipedidae,Parapercis,haackei,37390004,1
2020-10_south-west_stereo-BRUVs,IO228,Scorpididae,Neatypus,obliquus,37361002,8
2020-10_south-west_stereo-BRUVs,IO229,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,IO229,Labridae,Bodianus,frenchii,37384057,1
2020-10_south-west_stereo-BRUVs,IO229,Labridae,Coris,auricularis,37384088,10
2020-10_south-west_stereo-BRUVs,IO229,Labridae,Ophthalmolepis,lineolatus,37384040,1
2020-10_south-west_stereo-BRUVs,IO229,Labridae,Pseudolabrus,biserialis,37384149,2
2020-10_south-west_stereo-BRUVs,IO229,Mocanthidae,Acanthaluteres,brownii,37465001,1
